"v1","v2","v3","v4","v5","v7_1","v7_2","v7_3","v7_4","v7_5","v7_6","v7_7","v7_8","v8","v9_1","v9_2","v10_1","v10_2","v10_3","v10_4","v10_5","v10_6","v10_7","v10_8","v10_9","v10_10","v10_11","v10_12","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22_1","v22_2","v22_3","v22_4","v22_5","v22_6","v23","v24","v25","v28","v29","v31","v32","v33","v35","v36","v37","v38","v9_3"
7,1,1,1,1,0,1,1,0,0,0,0,0,399,NA,NA,1,1,0,1,1,0,0,0,0,0,0,0,NA,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,4,0,6,6,1,2,2,NA
6,1,1,1,1,1,0,1,0,0,0,0,0,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,1,5,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,2,0,5,5,1,1,8,NA
4,1,1,1,1,1,0,1,1,1,1,0,0,1300,0,30,1,1,0,0,1,0,0,0,1,0,1,0,3,5,0,0,3,0,0,0,2,0,3,0,1,0,0,1,0,1,0,2,1,1,6,0,8,8,1,1,2,30
4,2,2,1,1,1,0,1,0,0,0,0,0,1399,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,5,0,3,2,3,0,0,0,1,0,0,1,0,1,0,0,2,0,4,0,1,6,0,16,15,0,1,2,60
6,1,2,1,1,1,0,1,0,1,0,0,0,590,1,0,1,1,0,1,0,0,0,0,1,1,0,0,2,5,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,2,1,3,1,0,4,0,2,2,1,2,3,60
5,1,1,1,1,1,0,1,0,0,0,0,0,999,1,0,1,1,1,1,1,0,0,0,0,0,0,0,3,5,2,3,3,0,0,0,0,0,0,1,1,1,1,1,0,4,0,1,1,1,5,0,16,16,1,1,2,60
5,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,5,3,3,2,0,0,0,0,0,0,0,1,1,0,1,0,2,0,3,1,1,5,0,5,5,1,2,3,60
4,1,1,1,1,0,1,0,0,0,0,0,1,350,1,30,1,1,1,1,0,0,0,0,0,1,0,0,3,4,3,3,0,0,0,0,0,2,0,0,1,0,0,1,0,4,0,4,0,1,4,0,15,15,1,1,2,90
6,2,1,1,1,1,0,0,0,0,0,0,0,1300,2,0,1,1,0,1,0,0,0,0,1,1,0,0,2,5,0,3,0,0,0,0,3,1,0,0,1,0,0,1,0,3,0,2,0,0,4,0,8,8,1,2,2,120
6,1,1,1,1,1,0,0,0,0,0,0,0,850,2,0,1,1,1,0,0,1,1,0,0,0,0,0,3,5,3,0,0,3,2,0,0,0,0,1,1,0,1,0,0,3,0,3,0,1,5,0,9,9,1,1,2,120
8,1,1,1,1,1,0,1,1,1,0,1,1,1000,2,0,1,1,1,0,0,0,0,0,1,1,0,0,3,4,3,0,0,0,0,0,2,3,0,1,1,0,0,1,0,4,0,3,1,1,6,0,9,2,1,1,3,120
6,2,2,1,1,1,0,0,0,0,0,0,0,599,3,0,0,1,1,0,0,1,0,0,1,1,0,0,0,5,3,0,0,2,0,0,3,3,0,0,0,0,0,0,0,3,0,4,0,1,6,0,15,15,0,2,3,180
4,1,2,1,1,1,0,0,0,0,0,0,0,1000,3,0,1,1,1,1,0,0,1,0,0,0,0,0,3,4,2,3,0,0,2,0,0,0,0,1,1,1,1,0,0,3,0,1,1,1,4,0,5,5,1,2,1,180
8,1,1,1,1,0,0,1,0,1,0,1,1,0,3,30,1,1,1,1,0,0,0,0,1,0,0,0,NA,5,2,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,4,0,3,0,1,6,0,15,15,0,2,2,210
2,1,1,1,1,1,0,0,0,0,0,0,0,NA,4,0,1,1,0,1,1,0,0,0,0,1,0,0,3,5,0,2,1,0,0,0,0,3,0,1,0,1,0,1,0,4,1,3,1,1,4,0,2,2,1,2,3,240
4,1,1,1,1,1,0,0,0,1,0,0,0,NA,6,0,1,1,1,0,0,0,0,0,1,1,0,0,2,5,3,0,0,0,0,0,2,1,0,0,1,0,1,0,0,3,0,2,1,1,4,1,1,1,1,2,1,360
4,2,1,1,1,1,0,0,0,0,0,0,0,700,8,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5,3,3,0,0,0,2,0,2,0,0,1,1,1,1,0,1,0,3,0,1,5,0,9,9,0,2,3,480
5,1,2,1,1,0,1,1,1,1,0,0,1,600,0,5,1,1,1,1,1,0,0,0,1,0,0,0,2,5,NA,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,4,0,6,6,0,2,3,5
6,1,1,1,1,0,1,0,0,0,0,0,0,500,0,30,1,1,1,1,1,0,0,0,0,1,0,0,3,5,2,1,1,0,0,0,0,1,0,0,1,1,1,1,0,3,0,2,1,1,3,0,2,2,1,2,3,30
6,1,1,1,1,1,0,1,0,1,0,0,0,600,0,30,1,1,1,0,1,0,0,0,1,1,0,0,1,5,NA,0,1,0,0,0,1,1,0,0,0,1,1,1,0,3,0,2,1,0,4,0,2,2,1,1,2,30
7,2,1,1,1,0,1,1,1,1,0,0,1,299,0,40,1,1,1,1,0,0,0,0,1,1,0,0,3,5,3,1,0,0,0,0,3,1,0,0,1,1,0,0,0,3,0,3,1,1,7,0,2,2,1,2,3,40
8,2,2,1,1,1,0,1,0,0,0,0,0,410,1,0,1,1,1,1,1,0,0,0,1,0,0,0,2,5,1,3,1,0,0,0,1,0,0,0,1,1,1,0,0,4,0,2,0,0,2,1,1,1,0,1,1,60
4,2,1,1,1,1,0,1,0,0,0,0,0,1200,1,0,1,1,1,1,0,1,0,1,0,0,0,0,2,5,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,1,6,0,10,10,1,1,2,60
5,1,1,1,1,0,1,1,0,0,0,0,0,598,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,5,2,2,1,2,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,1,4,0,8,8,0,2,2,60
8,1,1,1,1,1,0,0,0,0,0,0,0,600,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,4,NA,3,0,0,0,0,3,1,0,0,1,0,0,1,0,2,0,3,0,1,5,0,2,2,1,1,3,60
6,1,1,1,1,1,0,0,0,1,0,0,0,1300,1,0,1,1,1,0,1,1,0,0,1,0,0,0,3,5,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,3,0,1,1,1,6,0,16,17,1,1,8,60
5,1,1,1,1,0,1,1,0,0,0,0,1,NA,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,5,2,1,0,0,0,1,3,1,0,1,1,0,1,1,0,NA,0,3,1,1,4,0,15,15,1,1,2,60
6,1,1,1,1,0,1,1,0,1,0,1,0,400,1,30,1,1,1,0,1,1,0,0,1,0,0,0,3,4,3,0,2,3,0,0,3,0,0,0,0,0,1,0,0,3,0,3,1,1,5,0,1,1,1,1,3,90
1,1,2,1,1,1,0,0,0,0,0,0,0,2700,1,30,1,1,1,1,0,0,0,0,1,1,0,0,1,5,3,3,0,0,0,0,3,3,0,0,0,1,0,0,0,3,0,2,1,1,3,0,11,11,0,1,3,90
6,1,1,1,1,1,0,0,0,0,0,0,0,NA,1,30,1,1,1,1,0,0,0,0,1,0,1,0,3,5,3,3,0,0,0,0,3,0,3,0,1,0,0,1,0,3,1,1,0,1,2,0,8,8,1,2,3,90
5,4,1,1,1,0,1,1,1,1,0,1,0,199,2,0,1,1,1,1,0,0,0,0,1,1,0,0,3,4,3,3,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,2,1,1,6,0,15,15,1,1,1,120
3,2,1,1,1,1,0,0,0,0,0,0,0,1600,2,0,1,1,1,1,1,0,0,0,0,1,0,0,2,5,3,3,3,0,0,0,0,2,0,0,0,0,1,1,0,3,0,3,0,1,6,0,5,5,0,1,3,120
6,1,1,1,1,1,0,1,0,1,0,0,0,1000,2,0,1,1,1,0,1,0,0,1,1,0,0,0,2,5,3,0,1,0,0,1,3,0,0,0,1,0,0,1,0,2,0,2,1,0,5,0,17,17,1,2,1,120
6,1,1,1,1,1,0,1,1,1,1,0,0,1100,2,0,1,1,1,0,1,0,0,0,1,1,0,0,3,5,3,0,2,0,0,0,1,2,0,0,1,0,0,1,0,3,0,2,1,1,4,0,10,10,1,1,3,120
8,2,2,1,1,1,0,1,0,0,0,0,1,750,2,30,1,1,1,1,1,0,0,0,1,0,0,0,3,5,3,3,2,0,0,0,3,0,0,0,0,0,0,1,0,2,0,NA,1,1,5,0,15,2,1,1,2,150
6,1,2,1,1,1,0,0,0,0,0,0,0,1300,4,30,1,1,1,1,0,0,0,0,1,1,0,0,3,5,3,3,0,0,0,0,3,2,0,0,1,1,0,1,0,1,0,3,1,1,4,0,1,1,1,2,2,270
4,1,2,1,1,1,0,0,0,0,0,0,0,1000,0,15,0,1,1,1,1,0,0,1,1,0,1,0,0,5,2,3,1,0,0,1,1,0,2,0,1,0,0,1,0,3,0,3,0,1,5,0,16,16,1,2,3,15
6,2,1,1,1,0,1,1,1,1,0,0,0,398,0,40,1,1,1,0,1,0,0,1,1,1,0,0,3,4,3,0,2,0,0,1,3,1,0,1,1,0,0,1,0,2,0,3,1,1,6,0,15,15,1,1,1,40
6,1,1,1,1,1,0,1,1,1,0,1,1,499,1,0,1,1,1,1,1,0,0,0,1,1,0,0,3,5,3,3,1,0,0,0,2,1,0,0,1,0,0,1,0,3,0,4,1,1,7,0,15,15,1,1,3,60
6,1,1,1,1,0,1,1,1,1,0,0,1,500,1,0,1,1,1,0,1,0,0,1,1,1,0,0,NA,5,3,0,NA,0,0,1,1,3,0,0,1,0,0,1,0,3,0,2,0,1,4,0,13,13,1,2,3,60
6,1,1,1,1,1,0,1,0,0,0,0,0,588,1,0,1,1,1,1,1,0,0,1,1,0,0,0,3,5,2,3,2,0,0,1,3,0,0,0,1,0,0,1,0,3,0,2,1,1,6,0,13,13,1,1,1,60
7,1,1,1,1,1,0,0,0,0,0,0,0,500,2,0,1,1,1,1,0,0,0,1,1,1,0,0,3,5,3,2,0,0,0,1,1,1,0,0,1,0,0,1,0,3,0,3,1,1,5,0,1,1,1,2,3,120
2,1,2,1,1,1,0,1,0,0,0,0,0,699,3,0,1,1,1,1,1,0,1,0,0,1,0,0,1,5,3,3,3,0,2,0,0,2,0,1,1,1,1,1,0,2,1,2,0,1,6,0,15,15,0,2,3,180
6,1,1,1,1,0,1,1,1,1,0,1,1,80,0,30,1,1,1,0,1,0,1,1,1,1,0,0,3,5,3,0,2,0,1,2,2,2,0,0,0,0,1,0,0,3,0,3,1,1,7,0,5,5,0,2,3,30
8,1,1,1,1,0,1,1,0,1,0,0,0,350,0,30,1,1,1,1,0,1,0,1,1,1,0,0,3,5,2,2,0,2,0,1,2,1,0,0,1,0,1,1,0,3,0,2,1,1,4,0,2,2,1,1,3,30
6,1,1,1,1,1,0,1,0,1,0,0,0,990,2,0,1,1,1,1,1,0,1,1,1,0,0,0,3,5,3,3,1,0,1,2,2,0,0,0,1,0,0,1,0,2,0,3,1,1,5,0,16,16,1,2,3,120
3,1,1,1,1,1,0,1,0,1,0,0,0,1000,3,0,1,1,1,1,1,0,0,1,1,1,0,0,3,5,3,2,3,0,0,1,2,2,0,0,1,1,0,1,0,3,0,3,0,1,6,0,2,2,1,1,2,180
5,2,2,1,1,0,1,1,1,1,0,1,1,88,0,5,0,1,1,1,1,1,1,1,1,1,0,0,0,5,1,3,1,2,3,1,3,3,0,0,0,0,1,0,0,3,0,3,0,1,6,0,9,9,1,2,3,5
5,1,1,1,1,1,0,0,0,0,0,0,0,500,0,30,1,1,1,1,1,0,1,1,1,1,0,0,2,5,3,2,2,0,2,1,1,1,0,0,1,1,0,1,0,3,0,1,1,1,6,0,16,16,1,2,2,30
6,1,1,1,1,1,0,0,0,1,0,1,1,600,1,0,1,1,1,1,1,1,0,1,1,1,0,0,2,5,3,3,2,2,0,3,1,1,0,0,1,0,0,0,0,3,0,4,1,1,5,0,15,15,1,1,3,60
5,1,1,1,1,1,0,0,0,0,0,0,0,800,1,0,1,1,1,1,1,1,0,1,1,1,0,0,3,5,3,3,3,2,0,2,3,2,0,0,1,0,1,1,0,3,0,3,1,1,5,0,1,1,1,2,3,60
5,1,1,1,1,1,0,1,0,0,0,0,0,1100,2,0,1,1,1,1,0,1,0,1,1,1,1,0,3,5,3,3,0,2,0,NA,3,NA,NA,1,1,0,1,1,0,2,0,2,1,1,4,0,15,15,1,1,4,120
6,1,1,1,1,1,0,1,0,1,1,1,1,1000,3,0,1,1,1,1,1,1,0,1,1,1,0,0,3,5,3,3,2,3,0,2,2,3,0,0,0,0,0,1,0,3,0,3,1,1,4,0,11,11,1,2,2,180
3,1,1,1,1,1,0,0,0,0,0,0,1,487,5,0,1,1,1,1,1,1,1,1,0,1,0,0,2,5,3,3,2,2,2,2,0,2,0,0,1,1,1,1,0,4,0,3,1,1,6,0,9,9,1,1,3,300
4,1,2,1,1,1,0,1,0,0,0,0,0,1000,6,0,1,1,1,1,1,1,0,1,1,1,0,0,2,5,3,2,1,3,0,1,1,1,0,1,0,1,1,0,0,3,0,3,1,1,6,0,15,15,0,1,3,360
5,2,2,1,1,1,0,1,1,0,1,1,1,950,2,30,1,1,1,1,1,1,1,1,1,1,0,0,1,5,3,1,2,2,1,2,NA,NA,0,0,1,0,1,0,0,3,0,3,1,1,4,0,16,16,1,2,3,150
7,1,1,1,1,1,0,1,1,0,0,1,1,1400,2,0,1,1,1,1,1,1,1,1,1,1,1,0,3,5,3,3,3,3,3,1,3,3,2,0,1,0,1,0,0,3,0,3,1,1,6,0,16,16,1,2,3,120
8,1,1,1,1,0,1,0,0,0,0,0,0,50,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,2,0,11,11,1,2,2,5
3,1,1,1,1,1,0,0,0,0,0,1,1,480,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,1,7,0,2,2,NA,1,1,60
2,1,1,1,1,1,0,1,0,0,0,0,0,699,1,30,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,3,0,1,4,0,15,15,1,2,3,90
2,1,1,1,1,1,0,1,0,0,0,0,0,NA,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,3,1,1,4,0,15,15,1,1,3,180
4,1,1,1,1,1,0,1,0,0,0,1,0,399,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,1,6,0,5,5,1,1,3,240
5,1,1,1,1,1,0,1,0,0,0,0,0,1300,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,1,0,6,0,14,14,1,2,2,240
4,2,2,1,1,1,0,1,0,0,0,0,0,1000,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,1,4,0,16,16,0,1,3,360
5,2,2,1,1,1,0,0,0,0,0,0,0,NA,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,0,1,3,0,1,1,1,1,1,480
7,1,1,1,1,1,0,1,0,0,0,1,0,NA,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0,14,14,0,2,3,720
5,2,2,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,4,0,1,4,0,5,5,0,2,3,NA
8,1,1,1,1,1,0,1,0,0,0,0,1,520,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,1,1,3,0,15,15,1,1,2,NA
5,2,1,1,1,0,1,1,0,1,0,0,1,199,0,10,1,1,0,1,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,1,10,10,1,1,1,10
6,1,1,1,1,1,0,0,0,0,0,0,0,1800,0,10,1,1,0,1,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,1,0,4,0,2,2,1,1,3,10
7,1,1,1,1,1,0,0,0,0,0,0,0,1700,0,12,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,3,0,9,9,0,2,2,12
6,2,1,1,1,0,1,1,0,0,0,0,0,450,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,4,1,1,4,0,5,5,1,1,3,60
5,1,1,1,1,0,1,1,1,0,0,0,0,180,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,1,6,0,17,17,1,2,2,60
7,1,1,1,1,1,0,1,1,1,0,0,1,300,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,3,1,0,5,0,2,2,1,1,2,60
8,1,1,1,1,1,0,0,0,0,0,0,0,899,1,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,2,2,0,2,2,60
8,1,1,1,1,1,0,1,0,0,0,0,0,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,NA,1,1,6,0,1,1,1,2,3,60
6,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,2,2,1,2,2,60
5,1,1,1,1,1,0,1,0,1,1,1,0,700,1,30,1,1,1,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,3,1,1,6,0,19,19,1,1,8,90
7,1,2,1,1,1,0,0,0,0,0,0,0,NA,1,30,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,1,0,1,1,0,NA,0,2,0,0,4,0,10,10,1,1,2,90
5,2,1,1,1,1,0,0,0,0,0,0,0,1399,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,1,4,0,15,15,1,1,2,120
3,2,1,1,1,1,0,1,0,0,0,0,1,1500,2,0,1,1,0,1,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,2,1,1,4,0,19,19,1,1,2,120
5,2,2,1,1,1,0,0,0,0,0,0,0,NA,2,0,1,1,0,1,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,3,0,16,16,0,1,1,120
5,1,1,1,1,0,1,1,0,0,0,0,0,398,2,0,1,1,0,1,0,0,0,0,0,0,0,0,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,2,2,1,2,1,120
5,1,1,1,1,1,0,1,0,1,0,1,0,850,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0,2,1,1,5,0,10,10,1,2,2,120
3,1,1,1,1,1,0,1,0,1,0,1,1,1000,2,0,1,1,0,1,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,1,1,6,0,3,3,1,1,2,120
6,1,1,1,1,1,0,1,0,0,0,0,0,1200,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,4,0,16,16,0,1,2,120
8,1,1,1,1,0,1,1,0,0,1,0,0,NA,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,1,1,6,0,1,1,NA,1,8,120
3,1,1,1,1,1,0,0,0,0,0,1,1,599,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,2,0,0,0,0,0,0,1,1,1,0,0,3,0,3,1,1,6,0,7,7,1,1,3,180
5,1,2,1,1,1,0,0,0,0,0,0,0,1500,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,1,1,1,1,0,3,0,3,0,1,4,0,5,5,1,1,2,180
7,1,1,1,1,0,1,0,0,0,0,0,0,1600,3,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,2,1,0,5,0,16,16,1,1,2,180
8,1,1,1,1,0,0,1,1,1,1,0,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,1,6,0,16,16,1,1,2,180
2,1,2,1,1,1,0,1,1,0,0,0,0,1500,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,4,0,3,1,1,4,0,8,8,1,1,3,240
4,1,2,1,1,1,0,0,0,0,0,0,1,2000,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,3,0,0,6,0,9,9,0,1,1,240
8,1,1,1,1,0,0,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,3,1,1,2,0,1,1,1,1,8,480
5,2,1,1,1,1,0,1,0,0,0,0,1,700,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,1,1,4,1,10,10,1,1,1,600
5,1,1,1,1,0,1,1,0,0,0,0,1,790,10,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,1,1,0,4,0,1,1,1,6,0,7,7,1,1,3,600
7,1,1,1,1,1,0,0,0,0,0,0,0,99,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,5,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,3,0,1,1,0,6,0,2,NA,NA,2,8,NA
5,1,2,1,1,1,0,0,0,0,0,0,0,699,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,0,9,5,0,2,2,NA
3,1,2,1,1,1,0,0,0,1,0,0,1,1200,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,1,3,0,5,5,1,1,3,NA
5,1,2,1,1,1,0,0,0,0,0,0,0,1500,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,NA,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,1,11,11,1,2,2,NA
7,1,2,1,1,1,0,0,0,0,0,0,0,NA,0,30,0,1,1,1,0,0,0,0,1,0,0,0,0,5,2,5,0,0,0,0,NA,0,0,0,1,0,0,0,0,2,0,1,1,1,5,0,5,5,1,1,3,30
4,1,2,1,1,0,0,1,0,0,1,0,1,0,0,30,1,1,1,1,0,0,0,0,0,0,0,0,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,1,4,0,2,2,0,2,3,30
3,2,2,1,1,1,0,0,0,1,0,0,0,2000,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,3,1,1,6,0,9,9,0,1,3,60
8,1,1,1,1,0,1,1,0,1,0,0,1,199,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0,2,0,NA,0,0,0,0,0,1,0,3,0,NA,1,1,5,0,1,1,0,2,1,60
8,1,1,1,1,1,0,1,0,1,0,1,1,238,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,4,1,16,16,1,1,2,60
6,1,1,1,1,1,0,1,0,0,0,0,0,290,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,4,0,10,10,1,2,2,60
8,1,1,1,1,1,0,1,0,0,0,0,0,299,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,6,0,4,4,1,2,3,60
6,1,1,1,1,1,0,0,0,0,0,0,1,388,1,0,1,1,0,1,0,0,0,0,1,0,0,0,3,5,0,4,0,0,0,0,2,0,0,0,1,1,0,1,0,3,0,3,1,1,4,0,2,2,1,1,3,60
5,1,1,1,1,0,1,1,1,0,0,1,0,450,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,5,3,0,0,0,0,0,2,0,0,1,0,0,0,0,4,0,2,1,1,6,0,17,17,1,1,3,60
6,1,1,1,1,1,0,0,0,0,0,0,0,499,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,3,0,15,15,1,1,2,60
6,1,1,1,1,1,0,0,0,0,0,0,0,699,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,2,1,1,4,0,16,16,1,2,2,60
6,1,1,1,1,0,1,1,0,0,0,0,0,777,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,1,1,6,0,1,1,1,1,1,60
3,1,2,1,1,0,1,1,0,0,0,0,1,800,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,1,1,1,6,0,16,16,1,2,1,60
6,4,1,1,1,1,0,0,0,0,0,0,0,1399,2,0,1,1,0,1,0,0,0,1,0,0,0,0,2,5,0,5,0,0,0,1,0,0,0,1,1,0,0,1,0,3,0,3,1,0,4,0,19,19,1,1,2,120
8,2,2,1,1,1,0,0,0,1,0,1,1,300,2,0,1,1,1,0,0,0,0,0,1,0,0,0,3,5,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,4,0,0,5,0,1,1,0,1,3,120
7,2,1,1,1,0,1,0,0,0,0,0,1,760,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,5,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,2,0,0,4,0,2,2,1,1,2,120
7,2,1,1,1,1,0,1,0,0,0,0,0,3000,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,NA,3,0,0,0,0,0,1,0,0,3,0,NA,1,1,5,0,7,7,1,1,3,120
